No.,日付,日付S,場 R,場所,日次,Ｒ,レース名,発走時刻,クラス,年限定,芝ダ,距離,距離,外回り,コース区分,コースマーク,コースグループ数,コースグループ名1,頭,頭数,フルゲート頭数,R印1,レース印2,レース印3,枠番,馬番,B,馬印1,馬印2,馬印3,馬印4,馬名,馬名S,Ｃ,性,齢,性別,年齢,騎手,斤量,馬齢斤量差,斤量体重比,所属,調教師,所属,降級戦,投票,マイニング値,マイニング順位,ﾏｲ差,対戦型マイニング値,対戦型マイニング順位,Tﾏ差,指数1,指数順位1,指差1,指数2,指数順位2,指差2,指数3,指数順位3,指差3,指数4,指数順位4,指差4,取消しフラグ,人気,単オッズ,単ｼｪｱ,複勝人気,複勝オッズ下,上,複ｼｪｱ,単複S比,指時系1・単勝,指時系1・人気,指時系2・単勝,指時系2・人気,指時系3・単勝,指時系3・人気,指時系4・単勝,指時系4・人気,指時系1・複勝下,複上1,複人1,指時系2・複勝下,複上2,複人2,指時系3・複勝下,複上3,複人3,指時系4・複勝下,複上4,複人4,着,単勝,複勝,枠連配当,馬連配当,馬単配当,３連複配当,３連単配当,馬体重,増減,本賞金,収得賞金,キャリア(当時/取消等含),キャリア(最新),全1,全2,全3,全外,平1,平2,平3,平外,芝1,芝2,芝3,芝外,ダ1,ダ2,ダ3,ダ外,障1,障2,障3,障外,他1,他2,他3,他外,チェック騎手タイプ,チェック調教師タイプ,調教師多頭出し数,馬主多頭出し数,馬記号,馬主,馬主タイプ,生産者,生産者タイプ,産地,種牡馬,父タイプ名,母名,母父名,母父タイプ名,父母父名,父母父タイプ名,母母父名,母母父タイプ名,毛色,生年,誕生日,騎手誕生日(歳),調教師誕生日(歳),兄弟(収得1位),勝数,兄弟(収得2位),勝数,兄弟(収得3位),勝数,兄弟(収得4位),勝数,兄弟(収得5位),勝数,馬名の意味由来,チェック日,チェック馬コメント,チェック馬コメント,馬コメント,馬コメント,予想コメント,予想コメント,結果コメント,結果コメント,KOL関係者コメント,KOL関係者コメント,KOL次走へのメモ,KOL次走へのメモ,レースコメント,レースコメント,騎手コメント,騎手コメント,調教師コメント,調教師コメント,ワーク1,ワーク1S,ワーク2,ワーク2S,ワーク3,ワーク3S,ワーク4,ワーク4S,間隔,休明戦目,前番,前人気,前着順,前着差,前確定着順,前入線順位,前異常コード,前走騎手,乗替,前斤量,斤量差,前馬体重,前馬体重増減,前走開催,前場所,同場,前レース印,前レース印2,前レース印3,前馬印1,前印2,前印3,前印4,前印5,前印6,前印7,前印8,前芝ダ,前距離,距離差,前芝ダ,今芝ダ,前走コースマーク,前走コースグループ数,前走コースグループ名1,前馬場状態,前ｸﾗｽ,前頭数,頭差,前通過1,前通過2,前通過3,前通過4,前脚質,前走決め手,前3F順,前走予想コメント,前走予想コメント,前走結果コメント,前走結果コメント,前走KOLコメント,前走KOLコメント,前走KOL次走メモ,前走KOL次走メモ,前レースコメント,前走レースコメント,レースID(旧),レースID(新),血統登録番号,トラックC,トラックコード(JV),クラスC,グレード,競走種別C,重量C,競走記号コード,性別コード,馬記号コード,見習いコード,調教師所属コード,騎手コード,調教師コード,馬主コード,前レースID(新),前レースID(旧)
405,0523,2026.5.23,京3,京都,9,3,未勝利,11:10,未勝利,３歳,芝,1200,1200,,D,,,,16,16,16,,,,4,7,B,,,,, カルロット,カルロット,,牡,3,牡,3,武豊, 57 ,0.0,,(栗),武幸四郎,栗東,,1,,,,,,,,,,,,,,,,,,,,2,5.9,13.4,2,2.1,2.9,10.5,78.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,504,0,5,5,0,1,1,3,0,1,1,3,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,キーファーズ,,ノーザンファーム,,安平町,リオンディーズ,ネイティヴダンサー系,ラルケット,ファルブラヴ,ニアークティック系,スペシャルウィーク,ロイヤルチャージャー系,サンデーサイレンス,ロイヤルチャージャー系,鹿毛,2023,0224,"1969年 3月15日(57歳)","1978年11月 3日(47歳)",ステルヴィオ,4,ウンブライル,3,ヒシゲッコウ,3,グランパラディーゾ,3,ステルナティーア,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,3,1,16着, 3.2,16,16,0,武豊,, 57 ,0.0,514,0,"260301 1阪4  2R",阪神,別場,,,,,,,,,,,,ダ,1400,-200,ダ,芝,,,,良,未勝利,16,0,,, 2, 2,先,先行,16,,,,,,,,,,,0826390307,202605230803090307,2023105339,0,17,7, ,12,3,003,1,00,0,2,00666,01160,002803,202603010901040203,0926140203
406,0523,2026.5.23,京3,京都,9,3,未勝利,11:10,未勝利,３歳,芝,1200,1200,,D,,,,16,16,16,,,,4,8,,,,,, グレンセロース,グレンセロース,,牝,3,牝,3,池添謙一, 55 ,0.0,,(栗),池添学,栗東,,1,,,,,,,,,,,,,,,,,,,,5,8.9,8.9,6,3.2,4.8,5.8,64.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,164,0,3,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,社台レースホース,,社台コーポレーション白老ファーム,,白老町,オルフェーヴル,ロイヤルチャージャー系,ソルヴェイグ,ダイワメジャー,ロイヤルチャージャー系,メジロマックイーン,トゥルビヨン系,ジャングルポケット,ナスルーラ系,栗毛,2023,0328,"1979年 7月23日(46歳)","1980年 9月 2日(45歳)",アニトラ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,15,6,４着, 0.5,4,4,0,池添謙一,, 55 ,0.0,444,+10,"260426 3京2  3R",京都,同場,,,,,,,,,,,,芝,1200,0,芝,芝,,,,良,未勝利,18,-2,,,12,12,中,差し,1,,,,,,,,,,,0826390308,202605230803090308,2023103794,0,17,7, ,12,3,003,2,00,0,2,01032,01144,415800,202604260803020315,0826320315
407,0523,2026.5.23,京3,京都,9,3,未勝利,11:10,未勝利,３歳,芝,1200,1200,,D,,,,16,16,16,,,,5,9,,,,,, フルムーン,フルムーン,,牡,3,牡,3,高杉吏麒, 57 ,0.0,,(栗),藤岡健一,栗東,,1,,,,,,,,,,,,,,,,,,,,1,3.7,21.3,1,1.3,1.5,29.2,137.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,570,0,3,3,0,1,2,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ノースヒルズ,,天羽牧場,,日高町,ロードカナロア,ネイティヴダンサー系,ムーンライトベイ,"High Chaparral",ニアークティック系,"Storm Cat",ニアークティック系,Sinndar,ニアークティック系,鹿毛,2023,0328,"2005年 9月28日(20歳)","1961年 1月 1日(65歳)",シゲルピンクダイヤ,1,シゲルピンクルビー,3,シゲルローズマリー,2,,,,,満月,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,3,２着, 0.2,2,2,0,高杉吏麒,, 57 ,0.0,468,+2,"260426 3京2  3R",京都,同場,,,,,,,,,,,,芝,1200,0,芝,芝,,,,良,未勝利,18,-2,,, 5, 5,中,差し,3,,,,,,,,,,,0826390309,202605230803090309,2023100610,0,17,7, ,12,3,003,1,00,0,2,01213,01062,788800,202604260803020304,0826320304
408,0523,2026.5.23,京3,京都,9,3,未勝利,11:10,未勝利,３歳,芝,1200,1200,,D,,,,16,16,16,,,,5,10,,,,,, ジューンオアシス,ジューンオアシス,,牡,3,牡,3,菱田裕二, 57 ,0.0,,(栗),飯田祐史,栗東,,1,,,,,,,,,,,,,,,,,,,,12,36.8,2.2,8,3.5,5.2,5.3,241.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,187,0,3,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,吉川潤,,高昭牧場,,浦河町,ミッキーアイル,ロイヤルチャージャー系,ジューンアクア,クロフネ,ニアークティック系,"Rock of Gibraltar",ニアークティック系,サクラバクシンオー,ナスルーラ系,鹿毛,2023,0418,"1992年 9月26日(33歳)","1974年11月18日(51歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,14,5,９着, 0.8,9,9,0,富田暁,替, 57 ,0.0,468,+4,"260321 1名3  6R",中京,別場,,,,,,,,,,,,芝,1400,-200,芝,芝,,,,良,未勝利,18,-2,,,10,10,中,中団,8,,,,,,,,,,,0826390310,202605230803090310,2023101722,0,17,7, ,12,3,003,1,00,0,2,01144,01139,017803,202603210701030614,0726130614
409,0523,2026.5.23,京3,京都,9,3,未勝利,11:10,未勝利,３歳,芝,1200,1200,,D,,,,16,16,16,,,,6,11,,,,,, スッサンエア,スッサンエア,,牝,3,牝,3,鮫島克駿, 55 ,0.0,,(栗),河嶋宏樹,栗東,,1,,,,,,,,,,,,,,,,,,,,10,31.2,2.6,12,6.4,9.7,2.7,103.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,329,0,3,3,0,1,0,2,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,杉岡弘和,,富菜牧場,,浦河町,イスラボニータ,ロイヤルチャージャー系,ベネディーレ,クロフネ,ニアークティック系,Cozzene,ナスルーラ系,マルゼンスキー,ニアークティック系,栗毛,2023,0314,"1996年10月18日(29歳)","1984年10月24日(41歳)",ガンサリュート,1,ミルトシャトル,2,アリシアン,1,パブロフテソーロ,1,エッグベネディクト,7,馬主愛称＋空,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,15,5,８着, 0.6,8,8,0,森田誠也,替,52▲,+3.0,426,0,"260315 1名2  4R",中京,別場,,,,,,,,,,,,芝,1400,-200,芝,芝,,,,良,未勝利,18,-2,,, 8, 8,中,中団,8,,,,,,,,,,,0826390311,202605230803090311,2023102151,0,17,7, ,12,3,003,2,00,0,2,01157,01198,079031,202603150701020415,0726120415
410,0523,2026.5.23,京3,京都,9,3,未勝利,11:10,未勝利,３歳,芝,1200,1200,,D,,,,16,16,16,,,,6,12,,,,,, メイショウジーニー,メイショウジーニー,,牝,3,牝,3,幸英明, 55 ,0.0,,(栗),秋山真一,栗東,,1,,,,,,,,,,,,,,,,,,,,15,77.4,1.0,15,11.3,17.1,1.5,141.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,松本好隆,,富田牧場,,浦河町,サトノアラジン,ロイヤルチャージャー系,メイショウアキシノ,デュランダル,ロイヤルチャージャー系,"Storm Cat",ニアークティック系,"Fusaichi Pegasus",ネイティヴダンサー系,鹿毛,2023,0219,"1976年 1月12日(50歳)","1979年 2月 9日(47歳)",メイショウケイメイ,3,メイショウツツジ,3,メイショウヤマモモ,1,メイショウツガミネ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,7,5,16着, 4.5,16,16,0,幸英明,, 55 ,0.0,390,-4,"260222 1阪2  2R",阪神,別場,,,,,,,,,,,,ダ,1200,0,ダ,芝,,,,良,未勝利,16,0,,, 4, 4,先,先行,16,,,,,,,,,,,0826390312,202605230803090312,2023106566,0,17,7, ,12,3,003,2,00,0,2,00732,01212,911008,202602220901020207,0926120207
411,0523,2026.5.23,京3,京都,9,3,未勝利,11:10,未勝利,３歳,芝,1200,1200,,D,,,,16,16,16,,,,7,13,,,,,, ヒッグスボソン,ヒッグスボソン,,牡,3,牡,3,斎藤新, 57 ,0.0,,(栗),高橋義忠,栗東,,1,,,,,,,,,,,,,,,,,,,,8,19.5,4.1,7,3.5,5.1,5.4,131.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,984,0,9,8,0,2,3,3,0,2,3,3,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,ゴドルフィン,,ダーレー・ジャパン・ファーム,,日高町,ファインニードル,ネイティヴダンサー系,サマーエモーション,Dubawi,ネイティヴダンサー系,"Mark of Esteem",ナスルーラ系,"Tanino Gimlet",ロイヤルチャージャー系,鹿毛,2023,0211,"2001年 2月 9日(25歳)","1969年 5月 3日(57歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,6,,除外,,0,0,3,川田将雅,替, 57 ,0.0,426,-2,"260329 1名6  4R",中京,別場,,,,,,,,,,,,芝,1200,0,芝,芝,,,,良,未勝利,18,-2,,,,,－,不明,,,,,,,,,,,,0826390313,202605230803090313,2023101122,0,17,7, ,12,3,003,1,00,0,2,01178,01129,003060,202603290701060406,0726160406
412,0523,2026.5.23,京3,京都,9,3,未勝利,11:10,未勝利,３歳,芝,1200,1200,,D,,,,16,16,16,,,,7,14,,,,,,*エコロデュラン,エコロデュラン,,牡,3,牡,3,坂井瑠星, 57 ,0.0,,(栗),矢作芳人,栗東,,1,,,,,,,,,,,,,,,,,,,,13,50.5,1.6,13,7.1,10.7,2.4,151.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,原村正紀,,アスラン,,苫小牧市,Caravaggio,ニアークティック系,クィーンリズ,"Lizard Island",ニアークティック系,"Holy Bull",その他のエクリプス系,Orientate,ナスルーラ系,芦毛,2023,0203,"1997年 5月31日(28歳)","1961年 3月20日(65歳)",,,,,,,,,,,冠名＋人名より,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,16,9,12着, 2.0,12,12,0,富田暁,替, 57 ,0.0,460,+10,"260315 1阪8  3R",阪神,別場,,,,,,,,,,,,ダ,1200,0,ダ,芝,,,,良,未勝利,16,0,,, 2, 2,先,先行,16,,,,,,,,,,,0826390314,202605230803090314,2023103623,0,17,7, ,12,3,003,1,00,0,2,01163,01075,783033,202603150901080316,0926180316
413,0523,2026.5.23,京3,京都,9,3,未勝利,11:10,未勝利,３歳,芝,1200,1200,,D,,,,16,16,16,,,,8,15,,,,,, コスモファーブロス,コスモファーブロス,,牝,3,牝,3,戸崎圭太, 55 ,0.0,,(栗),吉田直弘,栗東,,1,,,,,,,,,,,,,,,,,,,,9,19.7,4.1,9,4.4,6.5,4.1,101.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,494,0,8,8,0,0,2,6,0,0,2,6,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ビッグレッドファーム,,ビッグレッドファーム,,新冠町,シスキン,ネイティヴダンサー系,アクロアイト,ハーツクライ,ロイヤルチャージャー系,"Oasis Dream",ニアークティック系,Sunriver,ロイヤルチャージャー系,黒鹿,2023,0220,"1980年 7月 8日(45歳)","1971年 6月14日(54歳)",,,,,,,,,,,冠名＋無色（独）。何色にも染まらない。母名より連想,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,13,7,３着, 0.4,3,3,0,戸崎圭太,, 55 ,0.0,412,0,"260426 3京2  3R",京都,同場,,,,,,,,,,,,芝,1200,0,芝,芝,,,,良,未勝利,18,-2,,, 7, 5,中,差し,8,,,,,,,,,,,0826390315,202605230803090315,2023106420,0,17,7, ,12,3,003,2,00,0,2,05386,01101,716800,202604260803020313,0826320313
414,0523,2026.5.23,京3,京都,9,3,未勝利,11:10,未勝利,３歳,芝,1200,1200,,D,,,,16,16,16,,,,8,16,,,,,, ダノンステート,ダノンステート,,牡,3,牡,3,横山和生, 57 ,0.0,,(栗),千田輝彦,栗東,,1,,,,,,,,,,,,,,,,,,,,11,34.6,2.3,10,4.7,7.0,3.8,163.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,110,0,2,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ダノックス,,三嶋牧場,,浦河町,シルバーステート,ロイヤルチャージャー系,マダムヴェステル,"Into Mischief",ニアークティック系,"Silver Hawk",ロイヤルチャージャー系,"Gone West",ネイティヴダンサー系,鹿毛,2023,0318,"1993年 3月23日(33歳)","1969年 8月23日(56歳)",ダノンヴェステル,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,8,5,６着, 0.4,6,6,0,横山和生,, 57 ,0.0,472,-8,"260321 1阪9  5R",阪神,別場,,,,,,,,,,,,芝,1600,-400,芝,芝,,,,良,未勝利,18,-2,,, 4, 4,先,先行,9,,,,,,,,,,,0826390316,202605230803090316,2023105024,0,17,7, ,12,3,003,1,00,0,2,01140,01120,619800,202603210901090508,0926190508
415,0523,2026.5.23,京4,京都,9,4,未勝利・牝,11:40,未勝利,３歳,芝,1800,1800,外,D,,,,17,17,18,,,,1,1,,,,,, エトワールブーケ,エトワールブーケ,,牝,3,牝,3,横山和生, 55 ,0.0,,(栗),昆貢,栗東,,1,,,,,,,,,,,,,,,,,,,,5,11.3,7.0,6,2.8,3.6,8.1,114.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,赤阪治恒,,明治牧場,,新ひだか町,キセキ,ネイティヴダンサー系,ゴットサーガ,ダンスインザダーク,ロイヤルチャージャー系,ディープインパクト,ロイヤルチャージャー系,デイクタス,その他のエクリプス系,青鹿,2023,0427,"1993年 3月23日(33歳)","1958年 6月14日(67歳)",フィリウスデイ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,5,13,８着, 0.9,8,8,0,岩部純二,替, 55 ,0.0,434,0,"260425 3京1  3R",京都,同場,,,,,,,,,,,,芝,1800,0,芝,芝,,,,良,未勝利,15,2,,,14,13,後,後方,1,,,,,,,,,,,0826390401,202605230803090401,2023105993,8,18,7, ,12,3,023,2,00,0,2,01140,01044,851031,202604250803010305,0826310305
416,0523,2026.5.23,京4,京都,9,4,未勝利・牝,11:40,未勝利,３歳,芝,1800,1800,外,D,,,,17,17,18,,,,1,2,B,,,,, ペスキエーラ,ペスキエーラ,,牝,3,牝,3,西村淳也, 55 ,0.0,,(栗),須貝尚介,栗東,,1,,,,,,,,,,,,,,,,,,,,9,20.0,4.0,9,5.3,7.0,3.8,95.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,3,3,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,,,サンデーレーシング,,ノーザンファーム,,安平町,ロードカナロア,ネイティヴダンサー系,リナーテ,ステイゴールド,ロイヤルチャージャー系,"Storm Cat",ニアークティック系,Orpen,ニアークティック系,黒鹿,2023,0320,"1999年 7月30日(26歳)","1966年 6月 3日(59歳)",フォルラニーニ,2,オリオアルセーリオ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,7,11,14着, 3.1,14,14,0,吉村誠之,替, 55 ,0.0,472,-6,"260411 2阪5  2R",阪神,別場,,,,,,,,,,,,ダ,1400,+400,ダ,芝,,,,重,未勝利,16,1,,,15,15,後,後方,10,,,,,,,,,,,0826390402,202605230803090402,2023107311,8,18,7, ,12,3,023,2,00,0,2,01171,01105,226800,202604110902050207,0926250207
417,0523,2026.5.23,京4,京都,9,4,未勝利・牝,11:40,未勝利,３歳,芝,1800,1800,外,D,,,,17,17,18,,,,2,3,,,,,, ハクサンモッピー,ハクサンモッピー,,牝,3,牝,3,藤懸貴志, 55 ,0.0,,(栗),高橋康之,栗東,,1,,,,,,,,,,,,,,,,,,,,14,46.6,1.7,13,8.2,10.8,2.4,138.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,河崎五市,,三木田牧場,,新ひだか町,ハクサンムーン,ネイティヴダンサー系,ハクサンエルモ,ハーツクライ,ロイヤルチャージャー系,サクラバクシンオー,ナスルーラ系,ブライアンズタイム,ロイヤルチャージャー系,鹿毛,2023,0218,"1993年 2月25日(33歳)","1972年12月10日(53歳)",ハクサンミニョン,1,,,,,,,,,冠名＋モッピー、もじゃもじゃの。母名から連想,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,16,18,11着, 1.1,11,11,0,藤懸貴志,, 55 ,0.0,490,0,"260412 2阪6  4R",阪神,別場,,,,,,,,,,,,芝,1600,+200,芝,芝,,,,良,未勝利,18,-1,,,16,16,後,後方,3,,,,,,,,,,,0826390403,202605230803090403,2023105696,8,18,7, ,12,3,023,2,00,0,2,01138,01135,841030,202604120902060416,0926260416
418,0523,2026.5.23,京4,京都,9,4,未勝利・牝,11:40,未勝利,３歳,芝,1800,1800,外,D,,,,17,17,18,,,,2,4,,,,,, ポリキポリキ,ポリキポリキ,,牝,3,牝,3,北村友一, 55 ,0.0,,(栗),藤原英昭,栗東,,1,,,,,,,,,,,,,,,,,,,,13,33.4,2.4,12,7.9,10.5,2.5,102.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,金子真人ホールディングス,,日高大洋牧場,,日高町,ラブリーデイ,ネイティヴダンサー系,オーキッドレイ,ディープインパクト,ロイヤルチャージャー系,ダンスインザダーク,ロイヤルチャージャー系,クロフネ,ニアークティック系,鹿毛,2023,0508,"1986年10月 3日(39歳)","1965年 6月29日(60歳)",エラン,3,ハレアカラフラ,1,,,,,,,ゆっくりゆっくり（バスク語）,,,,,,,,,,,,,,,,,,,,,,,,,,,,初走,,,,,,,,,,,,,---,,初,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0826390404,202605230803090404,2023105680,8,18,7, ,12,3,023,2,00,0,2,01102,01055,708800,,
419,0523,2026.5.23,京4,京都,9,4,未勝利・牝,11:40,未勝利,３歳,芝,1800,1800,外,D,,,,17,17,18,,,,3,5,,,,,, アンビエントポップ,アンビエントポップ,,牝,3,牝,3,岩田望来, 55 ,0.0,,(栗),上村洋行,栗東,,1,,,,,,,,,,,,,,,,,,,,3,5.3,15.0,5,2.7,3.4,8.7,57.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,吉田ひとみ,,社台ファーム,,千歳市,ヴァンゴッホ,ネイティヴダンサー系,フナウタ,ダイワメジャー,ロイヤルチャージャー系,"Sadler's Wells",ニアークティック系,ドクターデヴィアス,トゥルビヨン系,鹿毛,2023,0406,"2000年 5月31日(25歳)","1973年10月23日(52歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,10,7,12着, 1.4,12,12,0,岩田康誠,替, 55 ,0.0,486,0,"260405 2阪4  1R",阪神,別場,,,,,,,,,,,,ダ,1400,+400,ダ,芝,,,,重,未勝利,15,2,,, 6, 7,中,中団,14,,,,,,,,,,,0826390405,202605230803090405,2023103524,8,18,7, ,12,3,023,2,00,0,2,01174,01168,346031,202604050902040110,0926240110
420,0523,2026.5.23,京4,京都,9,4,未勝利・牝,11:40,未勝利,３歳,芝,1800,1800,外,D,,,,17,17,18,,,,3,6,,,,,, ダンツアラーム,ダンツアラーム,,牝,3,牝,3,太宰啓介, 55 ,0.0,,(栗),本田優,栗東,,1,,,,,,,,,,,,,,,,,,,,7,16.8,4.7,3,2.2,2.8,11.0,231.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,75,0,5,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,山元哲二,,カミイスタット,,新冠町,リアルスティール,ロイヤルチャージャー系,ビクトリアスマイル,ノヴェリスト,その他のエクリプス系,"Storm Cat",ニアークティック系,ダンスインザダーク,ロイヤルチャージャー系,鹿毛,2023,0310,"1979年 4月22日(47歳)","1959年 1月 4日(67歳)",ニシノエージェント,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,連闘,4,1,13,７着, 0.5,7,7,0,太宰啓介,, 55 ,0.0,428,-8,"260517 3京8  4R",京都,同場,,,,,,,,,,,,芝,1600,+200,芝,芝,,,,良,未勝利,17,0,,, 8,10,中,中団,6,,,,,,,,,,,0826390406,202605230803090406,2023104027,8,18,7, ,12,3,023,2,00,0,2,01037,01099,248005,202605170803080401,0826380401
421,0523,2026.5.23,京4,京都,9,4,未勝利・牝,11:40,未勝利,３歳,芝,1800,1800,外,D,,,,17,17,18,,,,4,7,,,,,, ファビュラスベガス,ファビュラスベガス,,牝,3,牝,3,斎藤新, 55 ,0.0,,(栗),前川恭子,栗東,,1,,,,,,,,,,,,,,,,,,,,15,56.5,1.4,15,11.9,15.9,1.6,112.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,4,4,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,吉田千津,,社台ファーム,,千歳市,サトノインプレッサ,ロイヤルチャージャー系,ベガスナイト,"Coronado's Quest",ネイティヴダンサー系,Sahm,ネイティヴダンサー系,"Lord At War",その他のエクリプス系,鹿毛,2023,0505,"2001年 2月 9日(25歳)","1977年 4月 9日(49歳)",コレペティトール,6,キングオブドラゴン,4,レディーヴァリュー,4,アメリカズカップ,4,オメガインベガス,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,12,13着, 4.2,13,13,0,幸英明,替, 55 ,0.0,420,-10,"260510 3京6  5R",京都,同場,,,,,,,,,,,,芝,2000,-200,芝,芝,,,,良,未勝利,13,4, 1, 1, 1, 4,逃,逃げ,13,,,,,,,,,,,0826390407,202605230803090407,2023103545,8,18,7, ,12,3,023,2,00,0,2,01178,01210,310007,202605100803060504,0826360504
